"name"	"longitude"	"latitude"	"issues"	"prov"	"key"	"scientificName"	"datasetKey"	"publishingOrgKey"	"installationKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"basisOfRecord"	"occurrenceStatus"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"acceptedTaxonKey"	"acceptedScientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"taxonRank"	"taxonomicStatus"	"dateIdentified"	"elevation"	"elevationAccuracy"	"stateProvince"	"year"	"month"	"day"	"eventDate"	"modified"	"lastInterpreted"	"license"	"geodeticDatum"	"class"	"countryCode"	"country"	"rightsHolder"	"recordNumber"	"identifier"	"locality"	"datasetName"	"municipality"	"collectionCode"	"gbifID"	"language"	"occurrenceID"	"type"	"catalogNumber"	"recordedBy"	"institutionCode"	"ownerInstitutionCode"	"identifiedBy"	"occurrenceRemarks"	"individualCount"	"continent"	"nomenclaturalStatus"	"nomenclaturalCode"	"county"	"taxonID"	"bibliographicCitation"	"collectionID"	"institutionID"	"rights"	"coordinateUncertaintyInMeters"	"references"	"habitat"	"preparations"	"verbatimEventDate"	"georeferenceProtocol"	"endDayOfYear"	"startDayOfYear"	"georeferenceSources"	"georeferencedBy"	"dynamicProperties"	"http://unknown.org/recordId"	"georeferenceVerificationStatus"	"otherCatalogNumbers"	"http://unknown.org/recordEnteredBy"	"higherClassification"	"higherGeography"	"organismID"	"locationID"	"datasetID"	"accessRights"	"fieldNumber"	"eventRemarks"	"taxonRemarks"	"typeStatus"	"typifiedName"	"verbatimElevation"	"establishmentMeans"	"georeferenceRemarks"	"previousIdentifications"	"fieldNotes"	"georeferencedDate"	"verbatimCoordinateSystem"	"created"	"associatedSequences"	"verbatimLocality"	"organismRemarks"	"organismQuantity"	"organismQuantityType"	"eventID"	"http://rs.tdwg.org/dwc/terms/organismQuantity"	"higherGeographyID"	"http://rs.tdwg.org/dwc/terms/organismQuantityType"	"parentEventID"	"identificationRemarks"	"associatedTaxa"	"reproductiveCondition"	"http://unknown.org/nick"	"http://unknown.org/occurrenceDetails"	"eventTime"	"identificationID"	"informationWithheld"	"locationRemarks"
"Calea dalyi Pruski & Urbatsch"	"-60.07667"	"-14.918333"	"gass84"	"gbif"	"1324960043"	"Calea dalyi Pruski & Urbatsch"	"f9040e31-ee85-4b92-9963-a0272a44ec96"	"a84dccda-c5b2-4319-abbf-3c24601e89a2"	"b38ff2b7-c8af-454e-b5af-ee760f0d5bca"	"BR"	"DWC_ARCHIVE"	"2020-08-26T23:23:45.461+0000"	"2020-09-01T16:04:18.095+0000"	" 207"	"PRESERVED_SPECIMEN"	"PRESENT"	"3147580"	"6"	"7707728"	"220"	" 414"	"3065"	"3147446"	"3147580"	"3147580"	"Calea dalyi Pruski & Urbatsch"	"Plantae"	"Tracheophyta"	"Asterales"	"Asteraceae"	"Calea"	"Calea dalyi"	"Calea"	"dalyi"	"SPECIES"	"ACCEPTED"	"2014-08-01T00:00:00"	" 650.0"	"  0.0"	"Mato Grosso"	"2014"	" 3"	"21"	"2014-03-21"	"2019-08-05T20:47:35.000+0000"	"2020-09-01T16:04:18.095+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"BR"	"Brazil"	"UFMT - Herbário UFMT"	"2213"	"BRA:UFMT:UFMT:41963"	"Serra de Ricardo Franco, topo da cachoeira do Jatobá"	"UFMT - Herbário UFMT"	"Vila Bela da Sma Trindade"	"UFMT"	"1324960043"	"pt"	"BRA:UFMT:UFMT:41963"	"Collection"	"41963"	"Simon, M.F.; Pereira-Silva, G.; Barros, J.L.; Mendoza, M.; Reis, T.S."	"UFMT"	"Universidade Federal de Mato Grosso"	"Bringel Jr, J.B."	"Subarbusto com 50 cm de altura, brácteas escuras, flores amarelas; Ambiente ripário, aberto, próximo a córrego; solo rochoso arenoso"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Calea dalyi Pruski & Urbatsch"	"-60.07667"	"-14.918333"	"cdround,gass84"	"gbif"	"1424496256"	"Calea dalyi Pruski & Urbatsch"	"4300f8d5-1ae5-49e5-a101-63894b005868"	"838537fc-4aeb-4980-8b58-97fbdcd1d91a"	"da7fe11a-b42c-46cb-9e9d-02243edb738a"	"BR"	"DWC_ARCHIVE"	"2020-09-04T05:41:18.743+0000"	"2020-09-05T06:10:15.168+0000"	" 300"	"PRESERVED_SPECIMEN"	"PRESENT"	"3147580"	"6"	"7707728"	"220"	" 414"	"3065"	"3147446"	"3147580"	"3147580"	"Calea dalyi Pruski & Urbatsch"	"Plantae"	"Tracheophyta"	"Asterales"	"Asteraceae"	"Calea"	"Calea dalyi"	"Calea"	"dalyi"	"SPECIES"	"ACCEPTED"	NA	" 650.0"	NA	"Mato Grosso"	"2014"	" 3"	"21"	"2014-03-21"	NA	"2020-09-05T06:10:15.168+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"BR"	"Brazil"	"Rio de Janeiro Botanical Garden"	"2213"	"urn:catalog:JBRJ:RB:899750"	"Serra de Ricardo Franco, topo da cachoeira do Jatobá."	"RB - Rio de Janeiro Botanical Garden Herbarium Collection"	"Vila Bela da Santíssima Trindade"	"RB"	"1424496256"	NA	"urn:catalog:JBRJ:RB:899750"	"Physical Object"	"RB00899750"	"M.F. Simon; et al"	"JBRJ"	NA	"J.B. de A. Bringel Jr"	"Subarbusto com 50cm de altura. Brácteas escuras, flores amarelas"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"RB 609415"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Ambiente ripário, aberto, próximo a córrego; relevo plano; solo rochoso arenoso"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Calea dalyi Pruski & Urbatsch"	"-60.07670"	"-14.918300"	"gass84"	"gbif"	"1929453141"	"Calea dalyi Pruski & Urbatsch"	"d415c253-4d61-4459-9d25-4015b9084fb0"	"ae447c50-b8a8-11d8-92a4-b8a03c50a862"	"17017c2c-036b-45d9-b045-606d21b00771"	"US"	"DWC_ARCHIVE"	"2020-08-31T18:34:26.968+0000"	"2020-09-01T17:49:29.769+0000"	" 188"	"PRESERVED_SPECIMEN"	"PRESENT"	"3147580"	"6"	"7707728"	"220"	" 414"	"3065"	"3147446"	"3147580"	"3147580"	"Calea dalyi Pruski & Urbatsch"	"Plantae"	"Tracheophyta"	"Asterales"	"Asteraceae"	"Calea"	"Calea dalyi"	"Calea"	"dalyi"	"SPECIES"	"ACCEPTED"	NA	" 650.0"	NA	"Mato Grosso"	"2014"	" 3"	"21"	"2014-03-21"	NA	"2020-09-01T17:49:29.769+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"BR"	"Brazil"	"The New York Botanical Garden"	"2213"	"77455995-eccc-4e0d-ad18-19539f4ade84"	"Serra do Ricardo Franco, topo da cachoeira do Jatobá"	"Vascular plants"	NA	"NY"	"1929453141"	"en"	"77455995-eccc-4e0d-ad18-19539f4ade84"	"PhysicalObject"	"02702091"	"M. F. Simon"	"NY"	NA	NA	NA	NA	"SOUTH_AMERICA"	NA	"ICN"	"Vila Bela da Santíssima Trindade"	NA	NA	"http://biocol.org/urn:lsid:biocol.org:col:15556"	"http://biocol.org/urn:lsid:biocol.org:col:15556"	NA	NA	"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2994370"	NA	"sheet"	"21 Mar 2014"	NA	"80"	"80"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"2133 ft"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Calea dalyi Pruski & Urbatsch"	"-60.07389"	"-14.918333"	"gass84"	"gbif"	"1213660180"	"Calea dalyi Pruski & Urbatsch"	"d82d5a18-0428-4e52-be16-f509153e8126"	"e97090cb-7731-41c7-ac24-31a841730654"	"b38ff2b7-c8af-454e-b5af-ee760f0d5bca"	"BR"	"DWC_ARCHIVE"	"2020-09-04T00:39:25.710+0000"	"2020-09-05T06:14:08.028+0000"	" 206"	"PRESERVED_SPECIMEN"	"PRESENT"	"3147580"	"6"	"7707728"	"220"	" 414"	"3065"	"3147446"	"3147580"	"3147580"	"Calea dalyi Pruski & Urbatsch"	"Plantae"	"Tracheophyta"	"Asterales"	"Asteraceae"	"Calea"	"Calea dalyi"	"Calea"	"dalyi"	"SPECIES"	"ACCEPTED"	"2015-11-01T00:00:00"	" 629.0"	"  0.0"	"Mato Grosso"	"2013"	" 5"	"17"	"2013-05-17"	"2017-01-18T18:19:04.000+0000"	"2020-09-05T06:14:08.028+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"BR"	"Brazil"	"UB - Herbário da Universidade de Brasília"	"3496"	"BRA:UNB:UB:203715"	"Topo da Cachoeira do Jatobá"	"UB - Herbário da Universidade de Brasília"	"Vila Bela da Sma. Trindade"	"UB"	"1213660180"	"pt"	"BRA:UNB:UB:203715"	"Collection"	"203715"	"Faria, JEQ; Zanatta, MRV; Villarroel, D"	"UnB"	"Universidade de Brasília"	"Bringel, JBA"	"Erva 0,3m. Fruto imaturo marrom; Campo limpo úmido"	NA	"SOUTH_AMERICA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Calea dalyi Pruski & Urbatsch"	"-60.07389"	"-14.918333"	"gass84"	"gbif"	"1702643842"	"Calea dalyi Pruski & Urbatsch"	"0bcbd3a8-f22e-4350-a19d-a94fe6ca9738"	"b3422768-adc1-4be2-9f59-c1d7af724428"	"b38ff2b7-c8af-454e-b5af-ee760f0d5bca"	"BR"	"DWC_ARCHIVE"	"2020-09-04T00:39:21.709+0000"	"2020-09-05T05:35:53.537+0000"	" 223"	"PRESERVED_SPECIMEN"	"PRESENT"	"3147580"	"6"	"7707728"	"220"	" 414"	"3065"	"3147446"	"3147580"	"3147580"	"Calea dalyi Pruski & Urbatsch"	"Plantae"	"Tracheophyta"	"Asterales"	"Asteraceae"	"Calea"	"Calea dalyi"	"Calea"	"dalyi"	"SPECIES"	"ACCEPTED"	"2015-09-01T00:00:00"	" 629.0"	"  0.0"	"Mato Grosso"	"2013"	" 5"	"17"	"2013-05-17"	"2019-12-19T14:17:18.000+0000"	"2020-09-05T05:35:53.537+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"BR"	"Brazil"	"UFG - Herbário da Universidade Federal de Goiás"	"3496"	"BRA:UFG:UFG:50655"	NA	"UFG - Herbário da Universidade Federal de Goiás"	"Vila Bela da Santíssima Trinda"	"UFG"	"1702643842"	"pt"	"BRA:UFG:UFG:50655"	"Collection"	"50655"	"Faria, J.E.Q.; Zanatta, M.R.V. & Villarroel, D."	"UFG"	"Universidade Federal de Goiás"	"Bringel, J.B.A."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Calea dalyi Pruski & Urbatsch"	"-59.54830"	"-18.338200"	"gass84,osiic"	"gbif"	"1257941931"	"Calea dalyi Pruski & Urbatsch"	"7bd65a7a-f762-11e1-a439-00145eb45e9a"	"90fd6680-349f-11d8-aa2d-b8a03c50a862"	"c4e134d3-c68f-406d-a116-6a37895602e0"	"US"	"DWC_ARCHIVE"	"2020-09-03T09:46:27.095+0000"	"2020-09-05T07:37:23.974+0000"	" 131"	"PRESERVED_SPECIMEN"	"PRESENT"	"3147580"	"6"	"7707728"	"220"	" 414"	"3065"	"3147446"	"3147580"	"3147580"	"Calea dalyi Pruski & Urbatsch"	"Plantae"	"Tracheophyta"	"Asterales"	"Asteraceae"	"Calea"	"Calea dalyi"	"Calea"	"dalyi"	"SPECIES"	"ACCEPTED"	NA	" 921.0"	NA	"Santa Cruz"	"2009"	" 3"	"22"	"2009-03-22"	"2013-05-22T13:10:00.000+0000"	"2020-09-05T07:37:23.974+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"BO"	"Bolivia (Plurinational State of)"	"Missouri Botanical Garden"	"Wood 25875"	"urn:catalog:MO:Tropicos:100598145"	"Serrania de Chiquitos"	"Tropicos"	NA	"MO"	"1257941931"	NA	"urn:catalog:MO:Tropicos:100598145"	"PhysicalObject"	"100598145"	"J.R.I. Wood|et al."	"MO"	"MOBOT"	NA	NA	" 1"	"SOUTH_AMERICA"	"No opinion"	"ICNafp"	"Chiquitos"	"2733561"	"http://www.tropicos.org/Specimen/100598145"	"http://biocol.org/urn:lsid:biocol.org:col:15859"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Calea dalyi Pruski & Urbatsch"	"-59.70500"	"-18.237222"	"cdround,gass84,osiic"	"gbif"	"1257981675"	"Calea dalyi Pruski & Urbatsch"	"7bd65a7a-f762-11e1-a439-00145eb45e9a"	"90fd6680-349f-11d8-aa2d-b8a03c50a862"	"c4e134d3-c68f-406d-a116-6a37895602e0"	"US"	"DWC_ARCHIVE"	"2020-09-03T09:46:27.095+0000"	"2020-09-05T07:36:44.645+0000"	" 131"	"PRESERVED_SPECIMEN"	"PRESENT"	"3147580"	"6"	"7707728"	"220"	" 414"	"3065"	"3147446"	"3147580"	"3147580"	"Calea dalyi Pruski & Urbatsch"	"Plantae"	"Tracheophyta"	"Asterales"	"Asteraceae"	"Calea"	"Calea dalyi"	"Calea"	"dalyi"	"SPECIES"	"ACCEPTED"	"2014-01-01T00:00:00"	"1053.0"	NA	"Santa Cruz"	"2008"	" 5"	" 3"	"2008-05-03"	"2014-10-20T15:50:00.000+0000"	"2020-09-05T07:36:44.645+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"BO"	"Bolivia (Plurinational State of)"	"Missouri Botanical Garden"	"Wood 24693"	"urn:catalog:MO:Tropicos:100639556"	"Santa Bárbara"	"Tropicos"	NA	"MO"	"1257981675"	NA	"urn:catalog:MO:Tropicos:100639556"	"PhysicalObject"	"100639556"	"J.R.I. Wood|et al."	"MO"	"MOBOT"	"J. Pruski"	NA	" 1"	"SOUTH_AMERICA"	"No opinion"	"ICNafp"	"Chiquitos"	"2733561"	"http://www.tropicos.org/Specimen/100639556"	"http://biocol.org/urn:lsid:biocol.org:col:15859"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PARATYPE"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Calea woodii Pozo & D.J.N.Hind"	"-59.71000"	"-18.240000"	"gass84"	"gbif"	"912704601"	"Calea woodii Pozo & D.J.N.Hind"	"cd6e21c8-9e8a-493a-8a76-fbf7862069e5"	"061b4f20-f241-11da-a328-b8a03c50a862"	"996e30f8-f762-11e1-a439-00145eb45e9a"	"GB"	"DWC_ARCHIVE"	"2020-09-04T01:56:27.263+0000"	"2020-09-05T06:43:06.755+0000"	" 153"	"PRESERVED_SPECIMEN"	"PRESENT"	"8800760"	"6"	"7707728"	"220"	" 414"	"3065"	"3147446"	"3147580"	"3147580"	"Calea dalyi Pruski & Urbatsch"	"Plantae"	"Tracheophyta"	"Asterales"	"Asteraceae"	"Calea"	"Calea dalyi"	"Calea"	"woodii"	"SPECIES"	"SYNONYM"	NA	"1053.0"	NA	NA	"2008"	" 5"	" 3"	"2008-05-03"	"2013-10-09T16:22:21.607+0000"	"2020-09-05T06:43:06.755+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"BO"	"Bolivia (Plurinational State of)"	NA	"24693"	"K000978105"	"Santa Cruz, Chiquitos, Santa Barbara. No de Robore. Meseta de la serrania de Santa Barbara"	NA	NA	"Herbarium"	"912704601"	NA	"http://specimens.kew.org/herbarium/K000978105"	NA	"K000978105"	"Wood, J.R.I.; Huaylla, H.; Pozo, P."	"K"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"    0.20"	NA	"Zonas de campo rupestre, pasando a campo limpio con parches de campo humedo en los vallecitos y restos de bosque al lado del agua. En campo rupestre, dispersa en colonias"	NA	NA	"label"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"COMPOSITAE"	NA	NA	NA	NA	NA	NA	"Subarbusto 30 cm de altura, flor de color morado negro, More information given"	NA	"PARATYPE"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Calea dalyi Pruski & Urbatsch"	"-59.58000"	"-18.050000"	"gass84,osiic"	"gbif"	"1257981722"	"Calea dalyi Pruski & Urbatsch"	"7bd65a7a-f762-11e1-a439-00145eb45e9a"	"90fd6680-349f-11d8-aa2d-b8a03c50a862"	"c4e134d3-c68f-406d-a116-6a37895602e0"	"US"	"DWC_ARCHIVE"	"2020-09-03T09:46:27.095+0000"	"2020-09-05T07:36:44.349+0000"	" 131"	"PRESERVED_SPECIMEN"	"PRESENT"	"3147580"	"6"	"7707728"	"220"	" 414"	"3065"	"3147446"	"3147580"	"3147580"	"Calea dalyi Pruski & Urbatsch"	"Plantae"	"Tracheophyta"	"Asterales"	"Asteraceae"	"Calea"	"Calea dalyi"	"Calea"	"dalyi"	"SPECIES"	"ACCEPTED"	"2014-01-01T00:00:00"	" 700.0"	NA	"Santa Cruz"	"2005"	" 3"	"18"	"2005-03-18"	"2020-05-02T04:38:00.000+0000"	"2020-09-05T07:36:44.349+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"BO"	"Bolivia (Plurinational State of)"	"Missouri Botanical Garden"	"Wood 21912"	"urn:catalog:MO:Tropicos:100639552"	"Cochís, Zone of pass across Chochís range, climbing up from Chochís-Motacuzal trail"	"Tropicos"	NA	"MO"	"1257981722"	NA	"urn:catalog:MO:Tropicos:100639552"	"PhysicalObject"	"100639552"	"J.R.I. Wood|Anna Haigh"	"MO"	"MOBOT"	"J. Pruski"	NA	" 1"	"SOUTH_AMERICA"	"No opinion"	"ICNafp"	"Chiquitos"	"2733561"	"http://www.tropicos.org/Specimen/100639552"	"http://biocol.org/urn:lsid:biocol.org:col:15859"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"HOLOTYPE"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Calea woodii Pozo & D.J.N.Hind"	"-59.58000"	"-18.050000"	"gass84,osiic"	"gbif"	"1322947471"	"Calea woodii Pozo & D.J.N.Hind"	"821cc27a-e3bb-4bc5-ac34-89ada245069d"	"bc092ff0-02e4-11dc-991f-b8a03c50a862"	"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31"	"US"	"DWC_ARCHIVE"	"2020-08-31T21:40:35.836+0000"	"2020-09-05T06:04:37.946+0000"	" 164"	"PRESERVED_SPECIMEN"	"PRESENT"	"8800760"	"6"	"7707728"	"220"	" 414"	"3065"	"3147446"	"3147580"	"3147580"	"Calea dalyi Pruski & Urbatsch"	"Plantae"	"Tracheophyta"	"Asterales"	"Asteraceae"	"Calea"	"Calea dalyi"	"Calea"	"woodii"	"SPECIES"	"SYNONYM"	NA	NA	NA	"Santa Cruz"	"2005"	" 3"	"18"	"2005-03-18"	NA	"2020-09-05T06:04:37.946+0000"	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"WGS84"	"Magnoliopsida"	"BO"	"Bolivia (Plurinational State of)"	NA	"21912"	"http://n2t.net/ark:/65665/3fe2f0953-f7ca-4abf-ad1b-00ad05331ab8"	"Santa Cruz, Chiquitos, Chochis, zone of pass across Chochis range climbing up from Chochis-Matacuzal trail"	"NMNH Extant Biology"	NA	"Botany"	"1322947471"	NA	"http://n2t.net/ark:/65665/3fe2f0953-f7ca-4abf-ad1b-00ad05331ab8"	"PhysicalObject"	"3639544"	"J. R. I. Wood et al."	"US"	NA	NA	NA	" 1"	"SOUTH_AMERICA"	NA	NA	NA	NA	NA	NA	"http://biocol.org/urn:lsid:biocol.org:col:34871"	NA	NA	NA	NA	NA	NA	NA	"77"	"77"	NA	NA	NA	NA	NA	NA	NA	"Plantae, Dicotyledonae, Asterales, Asteraceae, Asteroideae"	"South America - Neotropics, Bolivia, Santa Cruz"	NA	NA	NA	NA	NA	NA	NA	"ISOTYPE"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Calea woodii Pozo & D.J.N.Hind"	"-59.58000"	"-18.050000"	"gass84"	"gbif"	"912704577"	"Calea woodii Pozo & D.J.N.Hind"	"cd6e21c8-9e8a-493a-8a76-fbf7862069e5"	"061b4f20-f241-11da-a328-b8a03c50a862"	"996e30f8-f762-11e1-a439-00145eb45e9a"	"GB"	"DWC_ARCHIVE"	"2020-09-04T01:56:27.263+0000"	"2020-09-05T06:42:40.970+0000"	" 153"	"PRESERVED_SPECIMEN"	"PRESENT"	"8800760"	"6"	"7707728"	"220"	" 414"	"3065"	"3147446"	"3147580"	"3147580"	"Calea dalyi Pruski & Urbatsch"	"Plantae"	"Tracheophyta"	"Asterales"	"Asteraceae"	"Calea"	"Calea dalyi"	"Calea"	"woodii"	"SPECIES"	"SYNONYM"	NA	"1053.0"	NA	NA	"2005"	" 3"	"18"	"2005-03-18"	"2013-10-09T16:32:06.893+0000"	"2020-09-05T06:42:40.970+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"BO"	"Bolivia (Plurinational State of)"	NA	"21912"	"K000978106"	"Santa Cruz, Chiquitos, Chochis, Zone of pass across Chochis range climbing up from Chochis-Matacuzal trail"	NA	NA	"Herbarium"	"912704577"	NA	"http://specimens.kew.org/herbarium/K000978106"	NA	"K000978106"	"Wood, J.R.I.; Haigh, A."	"K"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"    0.20"	NA	"One small colony on steep rocky slopes amongst large sandstone boulders. More information given"	NA	NA	"label"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"COMPOSITAE"	NA	NA	NA	NA	NA	NA	"Much branched perennial undershrub forming a small bush c. 30cm high. More information given"	NA	"HOLOTYPE"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Calea dalyi Pruski & Urbatsch"	"-47.21722"	"-12.906667"	"gass84"	"gbif"	"1090830463"	"Calea dalyi Pruski & Urbatsch"	"09010edb-5e55-4dc0-8a97-a26a3bb89e85"	"9610290b-e0ea-439b-b726-ba11bcecfb86"	"b38ff2b7-c8af-454e-b5af-ee760f0d5bca"	"BR"	"DWC_ARCHIVE"	"2020-08-26T23:23:46.930+0000"	"2020-09-01T17:39:26.176+0000"	" 220"	"PRESERVED_SPECIMEN"	"PRESENT"	"3147580"	"6"	"7707728"	"220"	" 414"	"3065"	"3147446"	"3147580"	"3147580"	"Calea dalyi Pruski & Urbatsch"	"Plantae"	"Tracheophyta"	"Asterales"	"Asteraceae"	"Calea"	"Calea dalyi"	"Calea"	"dalyi"	"SPECIES"	"ACCEPTED"	"2007-03-01T00:00:00"	" 420.0"	"  0.0"	"Tocantins"	"2004"	" 4"	" 2"	"2004-04-02"	"2019-05-06T14:52:46.000+0000"	"2020-09-01T17:39:26.176+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"BR"	"Brazil"	"HUFU - Herbarium Uberlandense"	"4125"	"BRA:UFU:HUFU:66273"	"Ponto 42 da fitossociologia. Beira da estrada que costeia a mata."	"HUFU - Herbarium Uberlandense"	"Parana"	"HUFU"	"1090830463"	"pt"	"BRA:UFU:HUFU:66273"	"Collection"	"66273"	"Sevilha, A.C.; Santos, A.A.; Sinigaglia, C.; Moreira, G.A.; Pereira, J.B. & Rezende, M."	"UFU"	"Universidade Federal de Uberlândia"	"Bringel, J.B."	"Subarbusto. Flor vinho.; Floresta Estacional Decidual."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
